x,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9
1.26,0.6762382373955026,0.2622155690238961,0.7584735421109797,0.1839844852969615,0.3534143187513132,0.7438089524460224,0.5525303793470504,0.2810840446893868,5.665509991313904e-05,0.2710435555207865,0.2836540264997704,0.0041444789599587,0.6553301912141283,0.2609596622954728,0.7701275582260931,0.2163776689122546,0.269044339684791,0.234498505878602,0.7859132465537702,0.2474903315211611,0.6762382373955025,0.2654780078251456,0.2662826690824152,0.2259859547900117,0.2836540264997704,0.6762382373955025,0.7791651935647563,0.1182393615858947,0.7268028093894298,0.2836910432181917,0.0786174523246146,0.6762382373955026,0.203708159651481,0.3732199068329467,0.7859132465537702,0.2636718781800466,0.7701275582260916,0.2190622911018782,0.216843859909022,0.2655149508805368,0.0390475722694793,0.4250129933007859,0.2247769098781999,0.2882017931602576,0.2712211640064715,0.2717561164934097,0.4055164180176436,0.6762382373955025,0.1765695929674529,0.1047125450318512,0.2721890323278736,0.1439018191533128,0.0055063129159963,0.703387745513615,0.1606822466300091,0.2621358127680523,0.2836540264997704,0.1122229143984373,0.2922102560736335,0.1945853840537184,0.2859080977360226,0.0357254716590912,1.8617032997595981e-07,0.7859132465537699,0.2781069982172323,0.3578046012795273,0.4993612270275156,2.037970820633236e-06,0.2873506281943327,0.2742476204379252,0.2650380312717669,0.7701275582260955,0.2374536890007184,0.7584735421109797,0.7256496626117105,0.4807373357406032,0.6762382373955025,0.1622018751417737,0.4326488334087293,0.2789611018333082,0.4572488453883273,0.2689943088533114,0.4192672907325535,0.2592425816389258,0.0182565502213995,0.1251903528722178,0.2024784852302558,0.2836540264997704,0.675263235715241,0.1758022716995571,0.6260770457757764,0.2129641302173509,0.2836540264997704,0.2175404858088453,0.5525303793470504,0.4294623278896139,0.7701275582260934,0.770127558226092,0.248518700715963,0.2833525877074074
1.27,0.6611472034600224,0.2603710605226991,0.7353596589205206,0.1824249067666148,0.3517553991675113,0.722654207411184,0.5436055846316158,0.2783184156856972,5.707866985155387e-05,0.2684936828979243,0.2808316217783798,0.0042339582777598,0.6458612989598247,0.2583313274744844,0.7450960496244441,0.213829912308925,0.2664866075624652,0.232523599627175,0.757189647067252,0.2491401784031571,0.6611472034600225,0.2630467238477025,0.2637892957562182,0.2238979373089069,0.2808316217783798,0.6611472034600232,0.7522624276157351,0.1176976182090498,0.7167276079102436,0.2808688427311497,0.0790620276298795,0.6611472034600224,0.2017570580825543,0.3763718572026971,0.757189647067252,0.2612853991999315,0.7450960496244451,0.2174224270759712,0.2151436469950547,0.2630837635429937,0.0387223040417394,0.4231228434438654,0.2226626497965817,0.2852796556804086,0.2686518999540442,0.2689508404803648,0.4006413109366288,0.661147203460022,0.1745837817657508,0.1051634453983108,0.2696103187899364,0.1437625300978002,0.005548386919,0.6862517580547741,0.1594220259552599,0.2596309767001441,0.2808316217783798,0.1117271125141279,0.2883315955708299,0.1940372686594966,0.2830358307287446,0.0361754687959686,1.8763533882237336e-07,0.7571896470672521,0.27541038192133,0.3607718974480201,0.4894642130111789,2.1754992238648905e-06,0.2844694924668212,0.2715849295510663,0.262616362058195,0.7450960496244453,0.2353503394655989,0.7353596589205206,0.706489808035474,0.4740905251009829,0.6611472034600232,0.1579229248115906,0.429818730635761,0.2762390022670045,0.4525975953184483,0.2664616016712536,0.4247094699432799,0.2569119775771609,0.0186815801793551,0.1251922298626866,0.201820506042605,0.2808316217783798,0.670842820450153,0.1767122972323683,0.6197642076812028,0.2113796766983612,0.2808316217783798,0.2184655655610144,0.5436055846316158,0.425336973566198,0.7450960496244426,0.7450960496244416,0.2462336497484624,0.2805370043219305
1.28,0.6461525219136289,0.2585484952108848,0.7125082464237907,0.180888769891121,0.3500608548482372,0.7017094505358135,0.5347254769624536,0.2755799979598199,5.7501841179190136e-05,0.265967643752782,0.2780373004531941,0.0043270295200523,0.6363319231229744,0.2557332510947455,0.7203866543600698,0.2113217993023695,0.2639539788577465,0.2305663945779308,0.728928066976268,0.2507310326570394,0.6461525219136289,0.2606376503834235,0.2613199324151505,0.2218302299482467,0.2780373004531941,0.6461525219136284,0.7257483762042668,0.1171583569657553,0.7063945780153567,0.2780747179011085,0.0794992581277855,0.6461525219136289,0.1998645773470077,0.3793857321287214,0.728928066976268,0.2589199459013571,0.7203866543600749,0.2157948388005365,0.2134581459943828,0.2606748373694665,0.0383997580039516,0.4211627534604695,0.2205764039180122,0.2823871301000115,0.2661070513365812,0.2661762352865275,0.3958002710696948,0.6461525219136283,0.1726774138298431,0.1056031913600813,0.2670560374816205,0.1436144711993282,0.0055973111795712,0.6692427149024662,0.1581737263566711,0.2571527404921179,0.2780373004531941,0.1112335010871756,0.2845528331433698,0.1934790148902589,0.2801924226568626,0.03662432110325,1.891001511352746e-07,0.7289280669762681,0.2727399248632478,0.3636064731791901,0.4797694443739135,2.320869025094332e-06,0.2816167892525384,0.2689490251164994,0.260216819789016,0.7203866543600745,0.2332695916886945,0.7125082464237907,0.6874947517648917,0.4674843252514189,0.6461525219136284,0.1537895505275908,0.4269388656776008,0.2735434668581499,0.4479381093294873,0.2639529032442859,0.4299556258601788,0.2546026286590667,0.0191105798477411,0.1251790772875734,0.2011626387397408,0.2780373004531941,0.6661221351346687,0.177593996789148,0.6133270861181357,0.2098069341283394,0.2780373004531941,0.2193701931235009,0.5347254769624536,0.4211985861136811,0.7203866543600713,0.7203866543600713,0.2439736658084929,0.2777493988035033
1.29,0.6312666904776816,0.256747243074,0.6899456941920639,0.1793754058877915,0.3483319489333638,0.6809975402691063,0.5258941250772197,0.27286852379684,5.792461417174955e-05,0.2634652165584557,0.2752707830897523,0.0044235127801466,0.6267518441765001,0.2531650074725639,0.696029213361171,0.2088526132908145,0.2614461807711086,0.2286267240535553,0.701164748954909,0.2522621829320777,0.6312666904776817,0.2582505875273087,0.2588743051280477,0.2197826305897749,0.2752707830897523,0.6312666904776821,0.699656185494091,0.1166215664834918,0.6958254758700311,0.2753083894287912,0.0799291487375266,0.6312666904776816,0.1980284908485495,0.3822603821418139,0.701164748954909,0.2565753552036466,0.696029213361171,0.2141794343813395,0.2117871988301831,0.2582879685256328,0.0380799116398425,0.4191349881929176,0.2185175808057479,0.279523917669201,0.2635863809702787,0.263431947224549,0.3909938607578827,0.631266690477682,0.1708435680106578,0.1060318316355113,0.264525956790217,0.1434578082803226,0.0056527371555862,0.6523764548023725,0.1569372221183213,0.2547007309806645,0.2752707830897523,0.1107420704401194,0.2808694578582286,0.1929108996690538,0.2773775832799424,0.0370719537036157,1.9056476693438148e-07,0.7011647489549091,0.2700953723183539,0.3663072466240369,0.4702735322046619,2.4744418465411638e-06,0.278792254218588,0.2663396005121319,0.2578392022889431,0.6960292133611733,0.2312110404839456,0.6899456941920639,0.6686838110970714,0.4609204118810214,0.6312666904776821,0.1497976380265215,0.4240109214630273,0.2708742361726567,0.4432724773202011,0.2614679734452743,0.4350009913960976,0.2523143254565246,0.0195434656848277,0.1251511340272831,0.20050452886957,0.2752707830897523,0.6611129212820944,0.1784474168667541,0.6067738006859178,0.2082458191341553,0.2752707830897523,0.2202535755372944,0.5258941250772197,0.4170489297573708,0.6960292133611712,0.6960292133611713,0.2417382717165414,0.2749894931115412
1.3,0.6165014639178404,0.2549666856411045,0.6676962478702501,0.1778841705786767,0.3465699255735125,0.6605396213377445,0.5171153933828875,0.2701837281136134,5.834698910476522e-05,0.260986182020987,0.2725317930340126,0.0045232437147494,0.6171305367041521,0.2506261783842274,0.6720509389818595,0.20642165140635,0.2589629443574073,0.2267044224740177,0.6739321772002576,0.2537330033246049,0.6165014639178401,0.2558853370071888,0.2564521454956603,0.2177549391460613,0.2725317930340126,0.6165014639178404,0.6740158344800048,0.1160872354418462,0.685041755135862,0.2725695807932438,0.0803517060247653,0.6165014639178404,0.19624663535864,0.384994827553278,0.6739321772002576,0.2542514644103026,0.6720509389818589,0.2125761226120504,0.2101306497655526,0.2559229550435793,0.0377627426224813,0.4170417936309362,0.2164856057463775,0.2766897225437707,0.261089654346226,0.2607176268714457,0.3862226067145363,0.6165014639178399,0.1690759416179834,0.1064494169792147,0.2620198473086542,0.1432927049177929,0.0057143389829439,0.6356678017748116,0.1557123889182824,0.2522745829704688,0.2725317930340126,0.1102528109382533,0.2772771526003449,0.1923331951770743,0.2745910252974451,0.037518292871846,1.9202918623941057e-07,0.6739321772002563,0.2674764721151133,0.3688733021035066,0.4609729120940171,2.636591723546186e-06,0.2759956248955986,0.2637563540330067,0.2554833092299775,0.6720509389818621,0.2291742933991817,0.6676962478702501,0.6500749656461476,0.4544003648388377,0.6165014639178404,0.1459431222642447,0.4210365928958235,0.2682310533312931,0.4386027233250593,0.2590065754920033,0.4398411632587939,0.2500468614143717,0.0199801527196407,0.1251086396479598,0.1998458328765367,0.2725317930340126,0.6558270399301377,0.1792726152903047,0.6001123310557707,0.206696248864689,0.2725317930340126,0.2211149533645901,0.5171153933828875,0.412889732424389,0.6720509389818593,0.6720509389818583,0.2395270045088774,0.2722570119714342
1.31,0.6018678684766557,0.2532062162777214,0.6457820602449307,0.176414443434534,0.3447760098225918,0.6403551624498847,0.5083929467907723,0.2675253484331177,5.8768966253601617e-05,0.258530323038444,0.2698200563846868,0.0046260721722244,0.6074771676542298,0.2481163529105784,0.6484764833205979,0.2040282242464604,0.2565040044417322,0.2247993253782658,0.6472591946466851,0.2551429500867597,0.6018678684766555,0.2535417021798512,0.2540531904331617,0.215746957540015,0.2698200563846868,0.6018678684766556,0.6488542251262195,0.1155553525722726,0.6740645196420354,0.2698580182242144,0.0807669381577469,0.6018678684766557,0.1945169100530824,0.3875882559135031,0.6472591946466851,0.251948111247529,0.6484764833205988,0.2109848129690952,0.2084883453574134,0.2535795968047112,0.03744822881269,0.4148853956428299,0.2144799202258036,0.2738842517658231,0.2586166395728742,0.2580329290154038,0.3814870012157625,0.6018678684766551,0.1673688024354759,0.1068560001096131,0.2595374818137704,0.143119322470065,0.0057818118805462,0.6191305851136961,0.1544991038128406,0.2498739390024249,0.2698200563846868,0.1097657129894377,0.2737717900461082,0.1917461689232016,0.2718324643174216,0.0379632660386177,1.934934090700764e-07,0.6472591946466846,0.2648829746045559,0.371303887315469,0.4518638761033829,2.807705357590615e-06,0.2732266406879112,0.2611989887676517,0.2531489421145301,0.6484764833206031,0.2271589702054364,0.6457820602449307,0.6316848849028374,0.4479256715149605,0.6018678684766556,0.1422219923615755,0.4180175842460214,0.2656136639823162,0.4339308065912515,0.2565684758345201,0.4444721039199723,0.2478000327704638,0.0204205546078627,0.1250518341435023,0.1991862182819399,0.2698200563846868,0.6502764409680796,0.1800696608858023,0.5933505107068762,0.2051581409808073,0.2698200563846868,0.221953600511346,0.5083929467907723,0.4087226852946848,0.6484764833205987,0.6484764833205984,0.2373394149886153,0.2695516828467677
1.32,0.5873762173511776,0.2514652404404711,0.6242232474103868,0.1749656266563043,0.3429514075498024,0.6204619977607585,0.4997302555913717,0.2648931248590215,5.919054589345478e-05,0.2560974246619988,0.2671353019658503,0.0047318609295602,0.5978005953128234,0.2456351272851914,0.6253280131745902,0.2016716556108341,0.2540690995380784,0.2229112694449952,0.6211711303856047,0.2564915584525088,0.5873762173511771,0.2512194880266521,0.2516771819635277,0.2137584896846059,0.2671353019658503,0.5873762173511775,0.624195280855423,0.115025906657855,0.6629144798044638,0.2671734306748117,0.081174854864236,0.5873762173511776,0.1928372755165551,0.3900400192497457,0.6211711303856047,0.2496651339008741,0.6253280131745894,0.209405415606544,0.2068601344115007,0.2512576955228195,0.0371363482574671,0.4126679987823737,0.2124999814221005,0.2711072152437648,0.2561671073215408,0.2553775126032617,0.3767875032577184,0.5873762173511771,0.1657169434184078,0.1072516356381127,0.2570786352448495,0.1429378201032151,0.0058548706691981,0.6027776611227638,0.1532972452208956,0.247498449129556,0.2671353019658503,0.1092807670439108,0.2703494282360447,0.1911500838126069,0.269101618825649,0.0384068017937061,1.9495743544609203e-07,0.621171130385603,0.2623146326303741,0.3735984103531628,0.4429426021631831,2.988182368889521e-06,0.2704850428826053,0.2586672124783898,0.2508359042586972,0.6253280131745917,0.225164702408017,0.6242232474103868,0.6135289584344297,0.4414977301343294,0.5873762173511775,0.1386302960151477,0.4149556066456196,0.2630218162746299,0.4292586226676814,0.2541534440495227,0.4488901426063287,0.2455736384794871,0.0208645836876913,0.1249809577032115,0.1985253638430159,0.2671353019658503,0.6444731336971745,0.1808386331559406,0.5864960212390942,0.2036314136469773,0.2671353019658503,0.2227688240207216,0.4997302555913717,0.4045494424199996,0.6253280131745895,0.6253280131745904,0.2351750672900086,0.2668732359118432
1.33,0.5730361270964656,0.2497431758956123,0.6030379493698859,0.1735371442926264,0.3410973053702062,0.600876371636931,0.4911306003578124,0.2622868000504832,5.961172829935237e-05,0.2536872740588769,0.2644772612998239,0.0048404845305783,0.588109368955965,0.2431821047460676,0.6026252907116454,0.1993512822433523,0.2516579717707128,0.221040092512444,0.5956899356592387,0.2577784395742671,0.5730361270964649,0.2489185011485089,0.2493238670212355,0.2117893414627903,0.2644772612998239,0.5730361270964652,0.6000600521498352,0.1144988865330703,0.6516119127482479,0.2645155497944353,0.081575467389261,0.5730361270964656,0.1912057527192918,0.3923496310974851,0.5956899356592387,0.247402371050054,0.6026252907116477,0.2078378413510388,0.2052458679384007,0.248957054727303,0.036827079188424,0.4103917851691572,0.2105452617147148,0.2683583257317776,0.2537408307747347,0.2527510406886638,0.3721245396815665,0.5730361270964649,0.1641156400740728,0.1076363799998807,0.2546430846824005,0.1427483548172111,0.0059332483959623,0.5866209363902312,0.1521066929085397,0.2451477707003759,0.2644772612998239,0.1087979635941021,0.2670063058142274,0.1905451982144218,0.2663982101551899,0.03884882988861,1.9642126538716835e-07,0.5956899356592374,0.2597712014996478,0.3757564365473432,0.4342051810031231,3.178435548391286e-06,0.267770574657399,0.256160737485458,0.2485440007756876,0.6026252907116478,0.2231911327783886,0.6030379493698859,0.5956213284142416,0.4351178529633891,0.5730361270964652,0.1351641434049524,0.411852375687466,0.2604552608314264,0.4245880045040176,0.2517612527412787,0.4530919753434548,0.2433674801403212,0.0213121510356118,0.1248962505019667,0.1978629596911759,0.2644772612998239,0.6384291586456459,0.1815796219592387,0.579556387242797,0.2021159855242818,0.2644772612998239,0.2235599638386728,0.4911306003578124,0.4003716204076363,0.6026252907116453,0.6026252907116461,0.2330335384556183,0.2642214040245028
1.34,0.5588565348414425,0.248039452903616,0.5822423944395866,0.1721284413919676,0.3392148705929996,0.5816129862768125,0.4825970768674371,0.2597061191971991,6.003251374615373e-05,0.2512996604770446,0.261845668580326,0.0049518282182857,0.5784117291408838,0.240756895390757,0.5803857589842137,0.1970664535791519,0.249270366798103,0.2191856335971516,0.5708343268814443,0.2590032775639178,0.5588565348414425,0.2466385497605334,0.24699299726575,0.2098393207076396,0.261845668580326,0.5588565348414428,0.5764668280864909,0.1139742810835531,0.6401766260741173,0.2618841099019616,0.0819687884536534,0.5588565348414425,0.1896204219698208,0.3945167633395731,0.5708343268814443,0.2451596619020247,0.5803857589842152,0.2062820016967588,0.203645399110617,0.2466774797465428,0.0365204000202344,0.4080589134401307,0.2086152482094624,0.2656372988087596,0.2513375855770816,0.2501531803808777,0.3674985062669297,0.5588565348414426,0.162560610496634,0.108010291386188,0.2522306093272033,0.1425510814717625,0.0060166950561676,0.5706713924120382,0.150927327973812,0.2428215681494173,0.261845668580326,0.1083172931744455,0.2637388369959185,0.1899317660284904,0.2637219624563824,0.0392892812386181,1.9788489891301486e-07,0.5708343268814446,0.2572524389541581,0.3777776851442947,0.4256476407219182,3.3788911090110303e-06,0.2650829810874843,0.2536792805548382,0.2462730385594036,0.5803857589842142,0.2212379149059779,0.5822423944395866,0.5779749241833362,0.4287872694299579,0.5588565348414428,0.1318197106291799,0.4087096091258451,0.2579137507242968,0.4199207235579617,0.2493916774486181,0.4570746640855331,0.2411813619267473,0.0217631665220457,0.1247979525102499,0.197198707449819,0.261845668580326,0.6321565606542834,0.1822927271926343,0.5725389717061062,0.2006117757646429,0.261845668580326,0.2243263925529639,0.4825970768674371,0.3961907981659898,0.5803857589842145,0.5803857589842146,0.2309144180260023,0.2615959226992382
1.35,0.5448457162091018,0.2463535143717941,0.561850966853754,0.1707389831880169,0.3373052511866592,0.5626850517663458,0.4741326010317074,0.2571508299946473,6.045290250855008e-05,0.2489343752115101,0.2592402606458915,0.0050657869546564,0.5687156085974295,0.2383591160348275,0.5586246314552963,0.1948165314966648,0.2469060337392859,0.2173477329116775,0.5466199342274738,0.2601658266325112,0.5448457162091019,0.2443794436860001,0.2446843289042889,0.2079082371826701,0.2592402606458915,0.544845716209102,0.5534312526928132,0.1134520792458612,0.6286279251959167,0.2592788479592005,0.0823548322133703,0.5448457162091018,0.1880794218474027,0.3965412428672298,0.5466199342274738,0.2429368462223552,0.5586246314552982,0.2047378088004228,0.2020585832206305,0.2444187776914307,0.0362162893490965,0.4056715177701231,0.2067094422788164,0.2629438528568866,0.2489571497886655,0.247583602794264,0.3629097687946487,0.5448457162091018,0.161047978005086,0.1083734296782896,0.2498409904795783,0.1423461528118828,0.0061049764058816,0.5549391113828106,0.1497590328316263,0.2405195127946786,0.2592402606458915,0.1078387463611938,0.2605436063192672,0.1893100367512138,0.2610726026672077,0.0397280879243346,1.9934833604333918e-07,0.5466199342274739,0.2547581051422899,0.379662025831862,0.4172659691070988,3.589988935925503e-06,0.2624220091513408,0.2512225627896767,0.24402282626817,0.5586246314553014,0.2193047127690341,0.561850966853754,0.5606014985614163,0.4225071291568748,0.544845716209102,0.1285932426959443,0.4055290246772506,0.2553970414477711,0.4152584909090018,0.2470444965575673,0.4608356349654431,0.2390150905213443,0.022217538866836,0.1246863033216891,0.196532320332165,0.2592402606458915,0.6256673632434745,0.1829780584776598,0.5654509719396903,0.1991187040060692,0.2592402606458915,0.2250675151068418,0.4741326010317074,0.3920085167088672,0.5586246314552968,0.558624631455297,0.2288173076415846,0.2589965300805965
1.36,0.5310113038385991,0.2446848159769182,0.5418762770022797,0.1693682543170267,0.3353695757601578,0.544104338170607,0.4657399138252706,0.2546206826195854,6.087289486106448e-05,0.2465912115721379,0.2566607769535559,0.0051822645214975,0.5590286336816919,0.2359883900735938,0.5373549847528977,0.1926008900745338,0.2445647251025807,0.2155262318812273,0.5230594544265821,0.2612659083233337,0.5310113038385991,0.2421409943500738,0.2423976225234023,0.205995902562371,0.2566607769535559,0.5310113038385994,0.5309664450748215,0.1129322700072426,0.61698458416426,0.2566995035446281,0.0827336142195863,0.5310113038385991,0.1865809481175543,0.3984230480767187,0.5230594544265821,0.2407337643649676,0.5373549847528998,0.2032051754763301,0.2004852776399387,0.2421807574390475,0.0359147259512076,0.4032317069591384,0.2048273591169977,0.2602777090397712,0.2465993038406125,0.2450419829983924,0.3583586640796321,0.5310113038385987,0.1595742363143375,0.108725856382806,0.2474740115189116,0.1421337194931672,0.0061978728582163,0.5394333029828752,0.1486016911988721,0.2382412826417421,0.2566607769535559,0.1073623137722341,0.2574173632315525,0.1886802555404998,0.2584498604840833,0.0401651831926811,2.008115767978472e-07,0.5230594544265822,0.2522879625914784,0.3814094751255388,0.4090561338175424,3.8121828357589023e-06,0.2597874077355739,0.2487903095251792,0.2417931743086122,0.5373549847528986,0.2173912003237298,0.5418762770022797,0.5435116656381446,0.4162785049101588,0.5310113038385994,0.1254810561003968,0.4023123379196904,0.2529048908942728,0.4106029583770303,0.2447194912192238,0.4643726757015031,0.2368684750523708,0.0226751756945325,0.1245615419961068,0.195863523219579,0.2566607769535559,0.6189735442677119,0.1836357348503138,0.5582994159991852,0.1976366903687769,0.2566607769535559,0.2257827684886146,0.4657399138252706,0.3878262790157138,0.5373549847528999,0.5373549847528993,0.2267418206563659,0.2564229669168565
1.37,0.5173603064122904,0.2430328262596684,0.5223292337646082,0.1680157580658522,0.3334089535594743,0.5258812292843376,0.4574215862056462,0.2521154297057652,6.129249107805208e-05,0.2442699648528617,0.2541069595528002,0.0053011726964221,0.5493581263548337,0.2336443473470329,0.5165878539174017,0.1904189153533091,0.2422461967165227,0.2137209731591894,0.5001628064854902,0.262303408833453,0.51736030641229,0.2399230147729556,0.240132642928889,0.2041021304129289,0.2541069595528002,0.5173603064122902,0.5090831223381195,0.1124148424054026,0.6052648198807011,0.2541458188273477,0.0831051513795428,0.5173603064122904,0.1851232526337961,0.4001623052152874,0.5001628064854902,0.2385502573003018,0.5165878539174042,0.2016840151914375,0.1989253417790366,0.2399632296164907,0.0356156887812519,0.4007415635842629,0.2029685273093722,0.2576385912803155,0.244263830492749,0.2425279999687936,0.3538455009745633,0.5173603064122893,0.1581362171546851,0.1090676345685822,0.2451294578834048,0.1419139301067889,0.0062951784573499,0.5241623319987907,0.1474551880796838,0.2359865621943279,0.2541069595528002,0.1068879860669038,0.2543570165554393,0.1880426632798295,0.255853468333006,0.040600501457391,2.0227462119624293e-07,0.5001628064854894,0.2498417761812069,0.3830201926265371,0.4010141005424165,4.045940784485174e-06,0.2571789276388271,0.2463822502268716,0.2395838948196826,0.5165878539174046,0.2154970611107127,0.5223292337646082,0.5267149397907553,0.4101023954625879,0.5173603064122902,0.1224795410146439,0.3990612602888273,0.2504370593294653,0.4059557196442718,0.2424164452725011,0.4676839321983826,0.2347413270334938,0.0231359835894407,0.1244239069163218,0.1951920527208794,0.2541069595528002,0.6120870128589831,0.184265884454735,0.5510911595853283,0.1961656554520486,0.2541069595528002,0.2264716213983361,0.4574215862056462,0.3836455499449459,0.516587853917403,0.5165878539174016,0.2246875817631499,0.2538749765340007
1.38,0.5038991280962137,0.2413970266926689,0.5032191184375605,0.1666810156494812,0.3314244744786547,0.5080247776868537,0.4491800240155923,0.2496348263198747,6.171169143370008e-05,0.2419704323022158,0.2515785530597564,0.0054224304983096,0.5397111066511482,0.2313266240078003,0.4963323294548152,0.1882700051018328,0.2399502076629382,0.2119318006415718,0.4779372891657401,0.2632782764192179,0.5038991280962133,0.2377253195628103,0.2378891589936481,0.2022267361731485,0.2515785530597564,0.5038991280962136,0.4877897243903873,0.1118997855282734,0.5934862695974377,0.2516175385413422,0.0834694619181431,0.5038991280962137,0.1837046422285435,0.4017592845897227,0.4779372891657401,0.236386166641961,0.4963323294548177,0.2001742420604741,0.1973786370483237,0.2377660065848503,0.0353191569709002,0.3982031432140311,0.201132488415701,0.2550262262383023,0.2419505147931872,0.2400413365383417,0.3493705613452168,0.5038991280962126,0.1567310602436566,0.1093988288049907,0.242807117050067,0.1416869312042167,0.0063966999246182,0.5091337466240264,0.1463194097508803,0.2337550422710562,0.2515785530597564,0.1064157539458072,0.2513596288760422,0.1873974966414507,0.2532831613410904,0.0410339782990148,2.0373746925822882e-07,0.4779372891657391,0.247419313116516,0.3844944771635928,0.3931358492503456,4.291745173871554e-06,0.2545963215748051,0.2439981183921226,0.2373948016568318,0.49633232945482,0.2136219878783552,0.5032191184375605,0.51021977568834,0.40397972837372,0.5038991280962136,0.1195851631167859,0.3957774971691504,0.2479933093679663,0.4013183113790921,0.2401351451714009,0.4707679043808154,0.2326334603061965,0.023599868150401,0.1242736356571899,0.1945176572131434,0.2515785530597564,0.6050195876562011,0.1848686442407717,0.5438328834019227,0.1947055203317086,0.2515785530597564,0.22713357389281,0.4491800240155923,0.379467756197665,0.496332329454817,0.4963323294548171,0.2226542266299708,0.2513523048099434
1.39,0.4906335883078887,0.2397769117237834,0.4845536597880598,0.165363565516894,0.3294172090846998,0.4905427607692116,0.4410174728607755,0.2471786299376969,6.213049620202787e-05,0.2396924130950808,0.2490753046316681,0.0055459634969798,0.5300942956004839,0.2290348623922775,0.4765956555573525,0.1861535685882171,0.2376765202120566,0.2101585594803262,0.4563877391330552,0.2641905188815345,0.4906335883078891,0.2355477249082154,0.2356669435130321,0.2003695371355643,0.2490753046316681,0.4906335883078886,0.4670925397828412,0.1113870885137833,0.5816659715894337,0.249114409959959,0.0838265653402801,0.4906335883078887,0.1823234775958383,0.4032143966505584,0.4563877391330552,0.2342413346718975,0.4765956555573518,0.1986757708410915,0.1958450268199101,0.2355889024233322,0.035025109827322,0.3956184736831473,0.1993187965668003,0.2524403432877367,0.2396591440396983,0.2375816793492544,0.3449341010181122,0.4906335883078885,0.1553561855059027,0.1097195051016517,0.2405067785149116,0.141452867321657,0.0065022557714637,0.4943543072954912,0.1451942437475681,0.2315464198282037,0.2490753046316681,0.1059456081506337,0.2484224108852172,0.1867449881487114,0.2507386773084646,0.0414655504644494,2.0520012100350545e-07,0.4563877391330561,0.2450203429020171,0.3858327628300757,0.3854173886419689,4.550093056291384e-06,0.2520393441744511,0.2416376514548098,0.2352257103763247,0.4765956555573538,0.2117656822219852,0.4845536597880598,0.4940336090578131,0.397911362687528,0.4906335883078886,0.116794465084289,0.3924627460783324,0.245573405949421,0.3966922143603136,0.2378753799164886,0.4736234412997124,0.2305446909847212,0.0240667340452632,0.1241109648655627,0.1938400968645402,0.2490753046316681,0.5977829763137367,0.185444159665538,0.5365310909518682,0.1932562065581148,0.2490753046316682,0.2277681570100831,0.4410174728607755,0.3752942863291274,0.4765956555573519,0.4765956555573515,0.220641401547409,0.2488547001490382
